Periode;Wilayah;Kecamatan;Nama Puskesmas;Poli;Baru;Lama;Total Kunjungan
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;GIZI;0;2;2
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;INSTALASI GAWAT DARURAT;;;0
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;KIA;115;402;517
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;LABORATORIUM;;;0
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;LANSIA;11;219;230
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;MATA;;;0
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;PKPR;;;0
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;Poli PCR-SWAB;;;0
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;PSIKOLOGI;1;3;4
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;PTRM;;;0
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;RAWAT INAP;;;0
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;SANITASI;;;0
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;STD;;;0
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;TBC/PARU;2;25;27
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;UMUM;154;846;1000
Mei;Surabaya Timur;Mulyorejo;Puskesmas Kalijudan;VCT;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;BATRA;0;15;15
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;GIGI;48;338;386
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;GIZI;5;41;46
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;INSTALASI GAWAT DARURAT;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;KIA;106;432;538
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;LABORATORIUM;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;LANSIA;3;193;196
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;MATA;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;PKPR;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;Poli PCR-SWAB;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;PSIKOLOGI;1;25;26
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;PTRM;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;RAWAT INAP;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;SANITASI;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;STD;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;TBC/PARU;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;UMUM;216;1680;1896
Mei;Surabaya Timur;Rungkut;Puskesmas Kalirungkut;VCT;;;0
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;BATRA;0;6;6
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;GIGI;36;178;214
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;GIZI;0;1;1
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;INSTALASI GAWAT DARURAT;7;7;14
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;KIA;132;649;781
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;LABORATORIUM;0;5;5
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;LANSIA;13;509;522
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;MATA;;;0
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;PKPR;;;0
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;Poli PCR-SWAB;;;0
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;PSIKOLOGI;1;14;15
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;PTRM;;;0
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;RAWAT INAP;0;2;2
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;SANITASI;;;0
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;STD;;;0
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;TBC/PARU;;;0
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;UMUM;312;1650;1962
Mei;Surabaya Selatan;Jambangan;Puskesmas Kebonsari;VCT;;;0
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;BATRA;4;59;63
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;GIGI;19;252;271
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;GIZI;;;0
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;INSTALASI GAWAT DARURAT;;;0
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;KIA;82;389;471
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;LABORATORIUM;;;0
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;LANSIA;;;0
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;MATA;;;0
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;PKPR;;;0
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;Poli PCR-SWAB;;;0
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;PSIKOLOGI;;;0
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;PTRM;;;0
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;RAWAT INAP;;;0
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;SANITASI;;;0
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;STD;;;0
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;TBC/PARU;1;41;42
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;UMUM;149;1946;2095
Mei;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;VCT;52;159;211
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;BATRA;0;14;14
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;GIGI;35;244;279
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;GIZI;0;8;8
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;INSTALASI GAWAT DARURAT;9;21;30
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;KIA;201;696;897
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;LABORATORIUM;;;0
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;LANSIA;17;842;859
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;MATA;;;0
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;PKPR;;;0
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;Poli PCR-SWAB;;;0
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;PSIKOLOGI;4;34;38
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;PTRM;;;0
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;RAWAT INAP;2;2;4
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;SANITASI;;;0
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;STD;;;0
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;TBC/PARU;1;46;47
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;UMUM;251;1489;1740
Mei;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;VCT;20;80;100
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;BATRA;;;0
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;GIGI;22;141;163
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;GIZI;;;0
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;INSTALASI GAWAT DARURAT;;;0
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;KIA;80;302;382
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;LABORATORIUM;;;0
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;LANSIA;;;0
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;MATA;;;0
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;PKPR;;;0
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;Poli PCR-SWAB;;;0
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;PSIKOLOGI;;;0
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;PTRM;;;0
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;RAWAT INAP;;;0
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;SANITASI;;;0
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;STD;;;0
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;TBC/PARU;;;0
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;UMUM;149;1186;1335
Mei;Surabaya Utara;Bulak;Puskesmas Kenjeran;VCT;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;BATRA;4;5;9
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;GIGI;20;119;139
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;GIZI;0;1;1
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;INSTALASI GAWAT DARURAT;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;KIA;57;249;306
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;LABORATORIUM;1;0;1
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;LANSIA;8;152;160
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;MATA;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;PKPR;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;Poli PCR-SWAB;0;2;2
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;PSIKOLOGI;2;19;21
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;PTRM;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;RAWAT INAP;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;SANITASI;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;STD;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;TBC/PARU;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;UMUM;205;675;880
Mei;Surabaya Timur;Sukolilo;Puskesmas Keputih;VCT;;;0
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;BATRA;5;18;23
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;GIGI;34;181;215
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;GIZI;0;3;3
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;INSTALASI GAWAT DARURAT;;;0
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;KIA;42;250;292
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;LABORATORIUM;;;0
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;LANSIA;13;240;253
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;MATA;;;0
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;PKPR;;;0
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;Poli PCR-SWAB;;;0
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;PSIKOLOGI;5;9;14
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;PTRM;;;0
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;RAWAT INAP;;;0
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;SANITASI;;;0
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;STD;;;0
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;TBC/PARU;;;0
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;UMUM;156;937;1093
Mei;Surabaya Pusat;Genteng;Puskesmas Ketabang;VCT;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;BATRA;0;9;9
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;GIGI;31;177;208
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;GIZI;1;2;3
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;INSTALASI GAWAT DARURAT;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;KIA;65;391;456
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;LABORATORIUM;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;LANSIA;18;315;333
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;MATA;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;PKPR;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;Poli PCR-SWAB;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;PSIKOLOGI;1;9;10
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;PTRM;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;RAWAT INAP;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;SANITASI;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;STD;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;TBC/PARU;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;UMUM;135;942;1077
Mei;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;VCT;;;0
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;BATRA;;;0
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;GIGI;24;163;187
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;GIZI;0;2;2
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;INSTALASI GAWAT DARURAT;43;97;140
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;KIA;83;584;667
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;LABORATORIUM;1;0;1
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;LANSIA;10;401;411
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;MATA;;;0
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;PKPR;;;0
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;Poli PCR-SWAB;;;0
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;PSIKOLOGI;0;1;1
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;PTRM;;;0
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;RAWAT INAP;;;0
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;SANITASI;12;19;31
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;STD;;;0
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;TBC/PARU;;;0
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;UMUM;151;1187;1338
Mei;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;VCT;;;0
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;BATRA;1;20;21
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;GIGI;24;198;222
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;GIZI;0;2;2
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;INSTALASI GAWAT DARURAT;;;0
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;KIA;65;292;357
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;LABORATORIUM;;;0
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;LANSIA;3;302;305
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;MATA;;;0
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;PKPR;;;0
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;Poli PCR-SWAB;;;0
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;PSIKOLOGI;0;1;1
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;PTRM;;;0
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;RAWAT INAP;;;0
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;SANITASI;;;0
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;STD;;;0
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;TBC/PARU;;;0
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;UMUM;120;973;1093
Mei;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;VCT;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;BATRA;3;11;14
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;GIGI;29;122;151
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;GIZI;1;0;1
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;INSTALASI GAWAT DARURAT;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;KIA;100;252;352
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;LABORATORIUM;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;LANSIA;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;MATA;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;PKPR;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;Poli PCR-SWAB;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;PSIKOLOGI;2;3;5
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;PTRM;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;RAWAT INAP;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;SANITASI;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;STD;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;TBC/PARU;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;UMUM;212;1081;1293
Mei;Surabaya Barat;Sambikerep;Puskesmas Lontar;VCT;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;BATRA;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;GIGI;21;160;181
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;GIZI;0;1;1
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;INSTALASI GAWAT DARURAT;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;KIA;55;310;365
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;LABORATORIUM;2;27;29
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;LANSIA;11;182;193
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;MATA;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;PKPR;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;Poli PCR-SWAB;0;1;1
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;PSIKOLOGI;1;6;7
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;PTRM;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;RAWAT INAP;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;SANITASI;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;STD;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;TBC/PARU;;;0
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;UMUM;104;772;876
Mei;Surabaya Barat;Sambikerep;Puskesmas Made;VCT;;;0
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;BATRA;1;4;5
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;GIGI;40;274;314
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;GIZI;0;2;2
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;INSTALASI GAWAT DARURAT;;;0
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;KIA;154;515;669
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;LABORATORIUM;;;0
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;LANSIA;18;883;901
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;MATA;;;0
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;PKPR;;;0
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;Poli PCR-SWAB;;;0
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;PSIKOLOGI;2;9;11
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;PTRM;0;105;105
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;RAWAT INAP;0;1;1
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;SANITASI;;;0
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;STD;;;0
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;TBC/PARU;;;0
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;UMUM;300;1915;2215
Mei;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;VCT;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;BATRA;2;33;35
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;GIGI;50;183;233
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;GIZI;1;5;6
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;INSTALASI GAWAT DARURAT;2;1;3
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;KIA;153;471;624
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;LABORATORIUM;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;LANSIA;19;500;519
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;MATA;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;PKPR;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;Poli PCR-SWAB;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;PSIKOLOGI;7;10;17
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;PTRM;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;RAWAT INAP;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;SANITASI;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;STD;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;TBC/PARU;;;0
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;UMUM;216;1167;1383
Mei;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;VCT;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;BATRA;0;4;4
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;GIGI;38;255;293
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;GIZI;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;INSTALASI GAWAT DARURAT;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;KIA;112;396;508
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;LABORATORIUM;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;LANSIA;26;668;694
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;MATA;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;PKPR;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;Poli PCR-SWAB;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;PSIKOLOGI;18;18;36
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;PTRM;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;RAWAT INAP;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;SANITASI;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;STD;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;TBC/PARU;;;0
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;UMUM;161;1151;1312
Mei;Surabaya Timur;Sukolilo;Puskesmas Menur;VCT;;;0
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;BATRA;1;13;14
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;GIGI;33;304;337
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;GIZI;2;3;5
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;INSTALASI GAWAT DARURAT;;;0
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;KIA;138;432;570
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;LABORATORIUM;;;0
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;LANSIA;26;699;725
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;MATA;;;0
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;PKPR;;;0
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;Poli PCR-SWAB;;;0
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;PSIKOLOGI;1;7;8
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;PTRM;;;0
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;RAWAT INAP;;;0
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;SANITASI;;;0
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;STD;;;0
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;TBC/PARU;;;0
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;UMUM;395;1634;2029
Mei;Surabaya Timur;Gubeng;Puskesmas Mojo;VCT;;;0
Mei;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;BATRA;1;6;7
Mei;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;GIGI;20;101;121
Mei;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;GIZI;0;4;4
Mei;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;INSTALASI GAWAT DARURAT;;;0
Mei;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;KIA;94;334;428
Mei;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;LABORATORIUM;;;0
Mei;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;LANSIA;6;345;351
Mei;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;MATA;;;0
Mei;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;PKPR;;;0
Mei;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;Poli PCR-SWAB;;;0
